"Tail","FlightId","Origin","Destination","STD","STA","ETD","ETA","type"
"A0WIK","EK0901","DXB","AMM","12/27/2016 04:00","12/27/2016 07:40","12/27/2016 07:12","12/27/2016 10:52","delayed"
"A0WIK","EK0902","AMM","DXB","12/27/2016 09:15","12/27/2016 12:05","12/27/2016 12:12","12/27/2016 15:02","delayed"
"A0WIK","EK0905","DXB","AMM","12/27/2016 18:00","12/27/2016 21:40","12/27/2016 18:00","12/27/2016 21:40","unaffected"
"A0WIK","EK0901","DXB","AMM","12/27/2016 04:00","12/27/2016 07:40","12/27/2016 07:12","12/27/2016 10:52","delayed"
"A0WIK","EK0902","AMM","DXB","12/27/2016 09:15","12/27/2016 12:05","12/27/2016 12:12","12/27/2016 15:02","delayed"
"A0WIK","EK0905","DXB","AMM","12/27/2016 18:00","12/27/2016 21:40","12/27/2016 18:00","12/27/2016 21:40","unaffected"
"A0WIK","EK0901","DXB","AMM","12/27/2016 04:00","12/27/2016 07:40","12/27/2016 07:12","12/27/2016 10:52","delayed"
"A0WIK","EK0902","AMM","DXB","12/27/2016 09:15","12/27/2016 12:05","12/27/2016 12:12","12/27/2016 15:02","delayed"
"A0WIK","EK0905","DXB","AMM","12/27/2016 18:00","12/27/2016 21:40","12/27/2016 18:00","12/27/2016 21:40","unaffected"
"A0WIK","EK0901","DXB","AMM","12/27/2016 04:00","12/27/2016 07:40","12/27/2016 07:12","12/27/2016 10:52","delayed"
"A0WIK","EK0902","AMM","DXB","12/27/2016 09:15","12/27/2016 12:05","12/27/2016 12:12","12/27/2016 15:02","delayed"
"A0WIK","EK0905","DXB","AMM","12/27/2016 18:00","12/27/2016 21:40","12/27/2016 18:00","12/27/2016 21:40","unaffected"
"A0WIK","EK0901","DXB","AMM","12/27/2016 04:00","12/27/2016 07:40","12/27/2016 07:12","12/27/2016 10:52","delayed"
"A0WIK","EK0902","AMM","DXB","12/27/2016 09:15","12/27/2016 12:05","12/27/2016 12:12","12/27/2016 15:02","delayed"
"A0WIK","EK0905","DXB","AMM","12/27/2016 18:00","12/27/2016 21:40","12/27/2016 18:00","12/27/2016 21:40","unaffected"
"A0WIK","EK0901","DXB","AMM","12/27/2016 04:00","12/27/2016 07:40","12/27/2016 07:12","12/27/2016 10:52","delayed"
"A0WIK","EK0902","AMM","DXB","12/27/2016 09:15","12/27/2016 12:05","12/27/2016 12:12","12/27/2016 15:02","delayed"
"A0WIK","EK0905","DXB","AMM","12/27/2016 18:00","12/27/2016 21:40","12/27/2016 18:00","12/27/2016 21:40","unaffected"
"A0WIK","EK0901","DXB","AMM","12/27/2016 04:00","12/27/2016 07:40","12/27/2016 07:12","12/27/2016 10:52","delayed"
"A0WIK","EK0902","AMM","DXB","12/27/2016 09:15","12/27/2016 12:05","12/27/2016 12:12","12/27/2016 15:02","delayed"
"A0WIK","EK0905","DXB","AMM","12/27/2016 18:00","12/27/2016 21:40","12/27/2016 18:00","12/27/2016 21:40","unaffected"
"A0WIK","EK0901","DXB","AMM","12/27/2016 04:00","12/27/2016 07:40","12/27/2016 07:12","12/27/2016 10:52","delayed"
"A0WIK","EK0902","AMM","DXB","12/27/2016 09:15","12/27/2016 12:05","12/27/2016 12:12","12/27/2016 15:02","delayed"
"A0WIK","EK0905","DXB","AMM","12/27/2016 18:00","12/27/2016 21:40","12/27/2016 18:00","12/27/2016 21:40","unaffected"
"A0WIK","EK0901","DXB","AMM","12/27/2016 04:00","12/27/2016 07:40","12/27/2016 07:12","12/27/2016 10:52","delayed"
"A0WIK","EK0902","AMM","DXB","12/27/2016 09:15","12/27/2016 12:05","12/27/2016 12:12","12/27/2016 15:02","delayed"
"A0WIK","EK0905","DXB","AMM","12/27/2016 18:00","12/27/2016 21:40","12/27/2016 18:00","12/27/2016 21:40","unaffected"
"A0WIK","EK0901","DXB","AMM","12/27/2016 04:00","12/27/2016 07:40","12/27/2016 07:12","12/27/2016 10:52","delayed"
"A0WIK","EK0902","AMM","DXB","12/27/2016 09:15","12/27/2016 12:05","12/27/2016 12:12","12/27/2016 15:02","delayed"
"A0WIK","EK0905","DXB","AMM","12/27/2016 18:00","12/27/2016 21:40","12/27/2016 18:00","12/27/2016 21:40","unaffected"
"A0WIK","EK0901","DXB","AMM","12/27/2016 04:00","12/27/2016 07:40","12/27/2016 07:12","12/27/2016 10:52","delayed"
"A0WIK","EK0902","AMM","DXB","12/27/2016 09:15","12/27/2016 12:05","12/27/2016 12:12","12/27/2016 15:02","delayed"
"A0WIK","EK0905","DXB","AMM","12/27/2016 18:00","12/27/2016 21:40","12/27/2016 18:00","12/27/2016 21:40","unaffected"
"A0WIK","EK0901","DXB","AMM","12/27/2016 04:00","12/27/2016 07:40","12/27/2016 07:12","12/27/2016 10:52","delayed"
"A0WIK","EK0902","AMM","DXB","12/27/2016 09:15","12/27/2016 12:05","12/27/2016 12:12","12/27/2016 15:02","delayed"
"A0WIK","EK0905","DXB","AMM","12/27/2016 18:00","12/27/2016 21:40","12/27/2016 18:00","12/27/2016 21:40","unaffected"
